transaction_id,user_id,item_id,category,warehouse_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method
T01130,U339,I0904,Toys,W005,9,555.49,4999.41,2024-10-29 18:21:16.976703,49,Credit Card
T01131,U394,I0385,Clothing,W005,8,119.97,959.76,2024-10-25 18:21:16.976710,10,Debit Card
T01132,U475,I0988,Electronics,W008,5,811.48,4057.4,2024-11-11 18:21:16.976719,42,Net Banking
T01133,U143,I0198,Furniture,W008,5,762.98,3814.9,2024-08-29 18:21:16.976728,39,Credit Card
T01134,U395,I0047,Furniture,W004,7,822.1,5754.7,2025-01-30 18:21:16.976738,3,Debit Card
T01135,U111,I0740,Electronics,W009,2,198.53,397.06,2025-01-02 18:21:16.976747,33,Net Banking
T01136,U090,I0757,Food,W001,7,278.9,1952.2999999999997,2025-02-13 18:21:16.976756,0,PayPal
T01137,U251,I0203,Furniture,W005,1,302.79,302.79,2024-09-14 18:21:16.976764,9,Debit Card
T01138,U280,I0261,Food,W005,5,513.0,2565.0,2025-01-18 18:21:16.976773,16,Debit Card
T01139,U333,I0690,Clothing,W005,6,142.54,855.24,2025-02-15 18:21:16.976780,6,PayPal
T01140,U224,I0024,Furniture,W008,1,391.53,391.53,2025-01-27 18:21:16.976791,38,PayPal
T01141,U101,I0687,Electronics,W009,9,190.34,1713.06,2024-12-31 18:21:16.976797,12,Debit Card
T01142,U132,I0786,Food,W003,9,272.12,2449.08,2024-09-03 18:21:16.976804,21,Net Banking
T01143,U013,I0340,Clothing,W009,1,709.32,709.32,2024-10-20 18:21:16.976813,0,PayPal
T01144,U457,I0412,Clothing,W008,4,856.26,3425.04,2024-12-16 18:21:16.976823,27,PayPal
T01145,U441,I0973,Furniture,W003,8,32.68,261.44,2025-01-28 18:21:16.976831,32,Net Banking
T01146,U497,I0261,Furniture,W002,2,570.24,1140.48,2025-02-14 18:21:16.976840,12,Debit Card
T01147,U098,I0286,Toys,W004,8,45.7,365.6,2024-09-26 18:21:16.976849,0,Credit Card
T01148,U120,I0513,Toys,W002,9,94.4,849.6,2024-09-28 18:21:16.976856,37,Debit Card
T01149,U293,I0086,Furniture,W004,9,708.03,6372.2699999999995,2024-09-04 18:21:16.976862,24,Debit Card
T01150,U304,I0850,Toys,W005,1,738.25,738.25,2024-10-21 18:21:16.976867,41,Credit Card
T01151,U199,I0430,Electronics,W002,9,815.84,7342.56,2025-02-21 18:21:16.976872,20,Debit Card
T01152,U001,I0581,Electronics,W008,4,479.5,1918.0,2025-01-12 18:21:16.976877,32,Debit Card
T01153,U060,I0031,Toys,W001,8,861.21,6889.68,2024-11-17 18:21:16.976883,36,PayPal
T01154,U250,I0710,Furniture,W003,9,175.17,1576.53,2025-02-17 18:21:16.976888,33,Net Banking
T01155,U140,I0603,Electronics,W007,3,257.22,771.6600000000001,2024-09-22 18:21:16.976894,2,Debit Card
T01156,U149,I0440,Clothing,W010,6,143.16,858.96,2025-01-13 18:21:16.976899,29,Credit Card
T01157,U395,I0985,Furniture,W001,3,799.56,2398.68,2024-11-19 18:21:16.976904,2,Credit Card
T01158,U044,I0349,Food,W002,1,236.39,236.39,2025-02-20 18:21:16.976910,17,PayPal
T01159,U371,I0895,Food,W003,6,163.96,983.76,2024-10-11 18:21:16.976915,22,Debit Card
T01160,U186,I0412,Furniture,W002,5,626.88,3134.4,2024-12-02 18:21:16.976920,7,Debit Card
T01161,U108,I0528,Toys,W002,3,86.31,258.93,2024-10-02 18:21:16.976925,8,Debit Card
T01162,U044,I0310,Electronics,W006,4,54.45,217.8,2025-02-19 18:21:16.976931,1,Debit Card
T01163,U078,I0949,Electronics,W007,2,115.65,231.3,2024-11-03 18:21:16.976936,1,Credit Card
T01164,U226,I0396,Furniture,W006,4,10.24,40.96,2024-10-10 18:21:16.976941,26,Credit Card
T01165,U162,I0788,Clothing,W006,4,700.02,2800.08,2024-10-11 18:21:16.976946,47,PayPal
T01166,U281,I0338,Toys,W009,3,566.61,1699.83,2025-02-17 18:21:16.976951,38,Debit Card
T01167,U253,I0674,Clothing,W008,6,217.78,1306.68,2025-01-18 18:21:16.976957,35,Credit Card
T01168,U132,I0437,Furniture,W008,1,240.67,240.67,2024-12-31 18:21:16.976962,4,Debit Card
T01169,U448,I0704,Furniture,W006,9,812.86,7315.74,2024-12-19 18:21:16.976967,0,Net Banking
T01170,U372,I0663,Clothing,W005,3,506.8,1520.4,2024-10-11 18:21:16.976972,21,Net Banking
T01171,U375,I0365,Food,W009,3,701.54,2104.62,2024-12-17 18:21:16.976978,9,Credit Card
T01172,U474,I0923,Furniture,W002,3,458.23,1374.69,2025-02-19 18:21:16.976983,44,Net Banking
T01173,U144,I0113,Toys,W007,7,245.34,1717.38,2025-02-07 18:21:16.976988,23,Net Banking
T01174,U266,I0785,Clothing,W006,8,970.7,7765.6,2024-11-05 18:21:16.976993,14,Credit Card
T01175,U109,I0176,Food,W007,2,569.99,1139.98,2024-12-28 18:21:16.976998,32,PayPal
T01176,U194,I0149,Clothing,W004,1,139.67,139.67,2024-09-22 18:21:16.977004,49,Net Banking
T01177,U035,I0178,Food,W009,5,412.03,2060.1499999999996,2024-11-12 18:21:16.977009,22,Debit Card
T01178,U467,I0936,Food,W007,8,336.04,2688.32,2024-11-03 18:21:16.977014,13,Net Banking
T01179,U390,I0382,Toys,W002,3,221.95,665.8499999999999,2024-11-24 18:21:16.977019,17,PayPal
T01180,U275,I0223,Furniture,W004,6,934.11,5604.66,2024-12-18 18:21:16.977025,24,PayPal
T01181,U187,I0259,Food,W005,3,882.11,2646.33,2025-01-27 18:21:16.977030,21,PayPal
T01182,U437,I0785,Furniture,W002,6,207.16,1242.96,2024-11-27 18:21:16.977036,43,PayPal
T01183,U500,I0189,Toys,W010,4,358.63,1434.52,2024-08-30 18:21:16.977044,43,PayPal
T01184,U243,I0306,Furniture,W008,7,764.69,5352.83,2024-11-10 18:21:16.977052,36,Net Banking
T01185,U264,I0378,Electronics,W001,1,216.42,216.42,2024-12-19 18:21:16.977061,6,Net Banking
T01186,U462,I0602,Food,W003,1,595.65,595.65,2024-10-25 18:21:16.977070,25,Net Banking
T01187,U010,I0343,Toys,W001,5,702.8,3514.0,2024-09-18 18:21:16.977078,23,Net Banking
T01188,U451,I0774,Clothing,W005,9,657.43,5916.87,2024-11-15 18:21:16.977084,12,PayPal
T01189,U166,I0156,Toys,W008,5,709.34,3546.7000000000003,2025-02-12 18:21:16.977089,40,PayPal
T01190,U029,I0712,Food,W007,4,709.63,2838.52,2024-11-15 18:21:16.977094,5,Debit Card
T01191,U271,I0055,Toys,W009,8,965.16,7721.28,2025-02-20 18:21:16.977099,20,Net Banking
T01192,U087,I0766,Clothing,W002,5,353.03,1765.1499999999999,2024-10-26 18:21:16.977105,6,PayPal
T01193,U023,I0442,Electronics,W008,1,879.8,879.8,2025-01-13 18:21:16.977113,17,Debit Card
T01194,U210,I0685,Food,W008,7,31.59,221.13,2025-02-02 18:21:16.977122,14,Debit Card
T01195,U046,I0200,Food,W006,4,295.32,1181.28,2025-02-23 18:21:16.977131,7,Credit Card
T01196,U467,I0403,Toys,W003,5,58.17,290.85,2025-01-07 18:21:16.977140,15,Net Banking
T01197,U028,I0614,Furniture,W002,6,654.69,3928.1400000000003,2025-01-12 18:21:16.977150,48,PayPal
T01198,U026,I0797,Furniture,W008,7,109.78,768.46,2024-11-14 18:21:16.977159,2,Net Banking
T01199,U266,I0663,Clothing,W006,2,847.25,1694.5,2024-09-29 18:21:16.977167,44,Debit Card
T01200,U175,I0623,Electronics,W004,1,650.13,650.13,2025-02-06 18:21:16.977176,8,Net Banking
T01201,U004,I0928,Electronics,W005,3,38.53,115.59,2024-08-31 18:21:16.977182,46,Credit Card
T01202,U311,I0778,Toys,W005,1,717.63,717.63,2024-12-10 18:21:16.977188,25,Credit Card
T01203,U322,I0603,Toys,W009,4,863.41,3453.64,2024-10-02 18:21:16.977193,25,PayPal
T01204,U067,I0177,Furniture,W009,6,664.51,3987.06,2024-09-27 18:21:16.977202,29,PayPal
T01205,U135,I0449,Electronics,W008,5,40.22,201.1,2024-12-04 18:21:16.977211,26,PayPal
T01206,U055,I0743,Electronics,W008,4,859.34,3437.36,2025-02-14 18:21:16.977220,15,PayPal
T01207,U464,I0541,Electronics,W002,7,735.14,5145.98,2025-01-31 18:21:16.977229,47,Net Banking
T01208,U031,I0955,Clothing,W003,6,384.67,2308.02,2024-10-07 18:21:16.977238,3,Net Banking
T01209,U074,I0301,Clothing,W008,3,335.34,1006.02,2025-02-20 18:21:16.977248,18,Debit Card
T01210,U019,I0707,Toys,W005,9,485.02,4365.18,2024-09-07 18:21:16.977257,33,Debit Card
T01211,U156,I0307,Furniture,W007,5,868.43,4342.15,2024-10-21 18:21:16.977265,5,PayPal
T01212,U337,I0751,Food,W008,1,259.54,259.54,2024-10-14 18:21:16.977271,44,Net Banking
T01213,U156,I0869,Furniture,W006,6,109.95,659.7,2024-09-23 18:21:16.977276,14,PayPal
T01214,U147,I0991,Clothing,W005,5,865.99,4329.95,2024-12-06 18:21:16.977281,9,Debit Card
T01215,U485,I0896,Clothing,W008,8,36.03,288.24,2025-02-19 18:21:16.977287,41,Net Banking
T01216,U087,I0267,Toys,W001,4,911.89,3647.56,2024-09-23 18:21:16.977292,35,PayPal
T01217,U020,I0214,Food,W001,1,312.69,312.69,2024-12-03 18:21:16.977297,45,Credit Card
T01218,U269,I0594,Electronics,W001,2,513.14,1026.28,2025-02-18 18:21:16.977305,39,Debit Card
T01219,U333,I0640,Food,W003,8,140.97,1127.76,2024-09-25 18:21:16.977314,5,Credit Card
T01220,U043,I0483,Food,W010,8,903.23,7225.84,2025-02-17 18:21:16.977323,43,Credit Card
T01221,U395,I0262,Food,W006,5,752.34,3761.7000000000003,2025-02-14 18:21:16.977332,39,Net Banking
T01222,U432,I0067,Toys,W006,6,924.91,5549.46,2024-09-10 18:21:16.977338,5,Credit Card
T01223,U399,I0574,Clothing,W005,2,686.4,1372.8,2024-12-08 18:21:16.977343,14,Credit Card
T01224,U401,I0133,Electronics,W007,9,192.85,1735.6499999999999,2024-09-21 18:21:16.977348,28,PayPal
T01225,U438,I0649,Food,W005,6,315.18,1891.08,2025-01-13 18:21:16.977533,24,Net Banking
T01226,U306,I0540,Electronics,W002,9,491.98,4427.82,2024-12-24 18:21:16.977577,18,PayPal
T01227,U028,I0512,Food,W004,3,611.19,1833.5700000000002,2024-10-22 18:21:16.977588,13,PayPal
T01228,U467,I0211,Clothing,W001,6,927.19,5563.14,2025-02-02 18:21:16.977598,2,PayPal
T01229,U260,I0988,Electronics,W007,5,390.11,1950.5500000000002,2024-12-29 18:21:16.977604,49,Net Banking
T01230,U022,I0987,Furniture,W004,9,706.04,6354.36,2024-11-20 18:21:16.977609,41,Debit Card
T01231,U470,I0717,Clothing,W004,1,961.4,961.4,2024-10-08 18:21:16.977615,45,Net Banking
T01232,U375,I0253,Electronics,W004,9,160.85,1447.6499999999999,2024-10-05 18:21:16.977620,13,PayPal
T01233,U101,I0038,Food,W003,5,864.08,4320.400000000001,2025-01-24 18:21:16.977626,38,Debit Card
T01234,U039,I0043,Food,W008,1,426.5,426.5,2025-02-20 18:21:16.977631,38,Credit Card
T01235,U290,I0629,Clothing,W004,8,735.1,5880.8,2024-11-07 18:21:16.977638,20,Debit Card
T01236,U353,I0405,Clothing,W008,7,300.6,2104.2000000000003,2024-09-27 18:21:16.977643,10,Net Banking
T01237,U300,I0987,Food,W009,6,340.64,2043.84,2024-10-29 18:21:16.977649,49,PayPal
T01238,U170,I0702,Electronics,W001,2,36.86,73.72,2024-11-23 18:21:16.977654,9,Credit Card
T01239,U296,I0046,Furniture,W004,5,971.69,4858.450000000001,2024-11-17 18:21:16.977660,14,Credit Card
T01240,U353,I0454,Toys,W006,3,815.32,2445.96,2024-12-09 18:21:16.977668,29,PayPal
T01241,U396,I0678,Clothing,W008,2,102.98,205.96,2024-12-03 18:21:16.977677,43,Credit Card
T01242,U130,I0305,Food,W006,1,999.51,999.51,2024-11-01 18:21:16.977686,16,Credit Card
T01243,U156,I0715,Electronics,W006,9,608.97,5480.7300000000005,2024-12-25 18:21:16.977695,28,Credit Card
T01244,U074,I0233,Clothing,W010,2,855.19,1710.38,2024-11-16 18:21:16.977703,16,Net Banking
T01245,U342,I0245,Electronics,W004,1,75.99,75.99,2024-10-13 18:21:16.977709,32,Debit Card
T01246,U465,I0721,Clothing,W009,7,395.56,2768.92,2024-12-07 18:21:16.977734,37,Net Banking
T01247,U090,I0760,Food,W007,9,672.95,6056.55,2025-02-18 18:21:16.977740,20,Credit Card
T01248,U067,I0295,Electronics,W006,6,115.37,692.22,2024-12-20 18:21:16.977746,46,Net Banking
T01249,U455,I0839,Food,W001,8,494.01,3952.08,2024-09-13 18:21:16.977751,13,Credit Card
T01250,U236,I0383,Electronics,W002,7,448.25,3137.75,2024-10-04 18:21:16.977757,9,Net Banking
T01251,U200,I0158,Clothing,W006,9,223.88,2014.92,2024-12-10 18:21:16.977762,41,Debit Card
T01252,U468,I0405,Toys,W001,7,307.27,2150.89,2025-01-15 18:21:16.977767,22,PayPal
T01253,U332,I0001,Toys,W005,6,967.45,5804.700000000001,2024-09-08 18:21:16.977772,38,Debit Card
T01254,U227,I0217,Furniture,W001,1,295.76,295.76,2025-02-17 18:21:16.977778,38,Net Banking
T01255,U465,I0928,Furniture,W003,9,221.29,1991.61,2025-02-02 18:21:16.977784,13,Net Banking
T01256,U348,I0507,Food,W007,5,540.85,2704.25,2024-12-14 18:21:16.977789,46,Debit Card
T01257,U233,I0761,Electronics,W005,2,674.25,1348.5,2024-11-10 18:21:16.977795,21,Net Banking
T01258,U266,I0904,Furniture,W010,8,727.84,5822.72,2024-10-08 18:21:16.977804,40,PayPal
T01259,U086,I0581,Clothing,W001,4,756.7,3026.8,2024-10-17 18:21:16.977813,27,PayPal
T01260,U102,I0030,Toys,W001,3,46.46,139.38,2025-01-25 18:21:16.977822,46,Debit Card
T01261,U441,I0627,Electronics,W008,1,399.82,399.82,2024-12-18 18:21:16.977831,8,Credit Card
T01262,U481,I0520,Toys,W009,5,776.22,3881.1000000000004,2024-11-27 18:21:16.977838,22,PayPal
T01263,U214,I0881,Electronics,W007,3,905.8,2717.3999999999996,2024-09-28 18:21:16.977844,6,Net Banking
T01264,U108,I0275,Furniture,W003,4,606.18,2424.72,2024-09-24 18:21:16.977849,23,Credit Card
T01265,U165,I0492,Furniture,W006,9,61.78,556.02,2024-12-13 18:21:16.977855,42,PayPal
T01266,U461,I0827,Food,W003,7,402.68,2818.76,2024-12-14 18:21:16.977860,36,Credit Card
T01267,U091,I0951,Electronics,W010,5,83.48,417.40000000000003,2024-10-14 18:21:16.977865,8,Net Banking
T01268,U192,I0926,Clothing,W004,8,751.05,6008.4,2024-12-20 18:21:16.977871,37,Debit Card
T01269,U335,I0847,Furniture,W004,6,72.87,437.22,2024-12-01 18:21:16.977878,6,Debit Card
T01270,U086,I0036,Food,W003,2,193.87,387.74,2025-01-06 18:21:16.977887,22,Net Banking
T01271,U222,I0311,Furniture,W010,7,422.79,2959.53,2025-02-16 18:21:16.977896,24,Debit Card
T01272,U363,I0044,Toys,W006,1,468.02,468.02,2024-09-22 18:21:16.977903,45,Net Banking
T01273,U424,I0155,Furniture,W005,3,412.42,1237.26,2025-02-22 18:21:16.977908,21,Debit Card
T01274,U101,I0077,Electronics,W009,1,468.76,468.76,2025-01-27 18:21:16.977914,42,PayPal
T01275,U226,I0590,Food,W009,1,716.11,716.11,2024-10-08 18:21:16.977919,6,Debit Card
T01276,U364,I0613,Electronics,W003,5,375.58,1877.8999999999999,2025-01-09 18:21:16.977925,5,Credit Card
T01277,U060,I0438,Clothing,W009,6,552.27,3313.62,2024-10-21 18:21:16.977930,35,Debit Card
T01278,U482,I0432,Clothing,W003,3,310.34,931.02,2025-02-03 18:21:16.977936,45,Debit Card
T01279,U250,I0542,Furniture,W004,3,360.09,1080.27,2024-09-07 18:21:16.977941,21,Debit Card
T01280,U048,I0039,Food,W001,3,617.66,1852.98,2025-01-23 18:21:16.977946,34,Debit Card
T01281,U117,I0239,Food,W005,1,495.59,495.59,2024-09-17 18:21:16.977952,48,PayPal
T01282,U227,I0013,Food,W009,5,725.81,3629.0499999999997,2024-09-27 18:21:16.977958,46,Net Banking
T01283,U362,I0122,Food,W002,1,564.93,564.93,2024-12-09 18:21:16.977967,32,PayPal
T01284,U403,I0144,Furniture,W004,3,805.54,2416.62,2025-02-03 18:21:16.977976,20,PayPal
T01285,U456,I0684,Electronics,W010,6,448.97,2693.82,2024-09-27 18:21:16.977985,10,Credit Card
T01286,U487,I0455,Furniture,W002,6,496.12,2976.7200000000003,2025-01-21 18:21:16.977994,12,Net Banking
T01287,U033,I0368,Electronics,W008,3,673.27,2019.81,2024-10-09 18:21:16.978003,2,Net Banking
T01288,U044,I0759,Toys,W009,9,229.03,2061.27,2024-12-21 18:21:16.978009,12,Credit Card
T01289,U476,I0247,Toys,W003,8,392.07,3136.56,2024-12-21 18:21:16.978016,49,Net Banking
T01290,U165,I0923,Electronics,W009,3,628.59,1885.77,2024-11-28 18:21:16.978025,40,Debit Card
T01291,U368,I0045,Furniture,W006,5,38.59,192.95000000000002,2024-12-19 18:21:16.978034,33,Net Banking
T01292,U345,I0765,Clothing,W006,5,442.6,2213.0,2025-01-12 18:21:16.978043,27,Credit Card
T01293,U292,I0375,Furniture,W007,5,602.86,3014.3,2024-11-01 18:21:16.978051,39,Credit Card
T01294,U337,I0291,Clothing,W005,3,967.7,2903.1000000000004,2024-09-08 18:21:16.978056,33,Credit Card
T01295,U344,I0207,Furniture,W006,5,878.25,4391.25,2024-10-06 18:21:16.978062,31,Credit Card
T01296,U405,I0924,Food,W001,5,287.93,1439.65,2024-10-29 18:21:16.978070,22,PayPal
T01297,U386,I0995,Food,W003,4,512.14,2048.56,2025-02-20 18:21:16.978079,23,Net Banking
T01298,U287,I0519,Toys,W009,4,65.85,263.4,2025-02-01 18:21:16.978088,0,PayPal
T01299,U364,I0958,Toys,W005,2,248.35,496.7,2024-12-16 18:21:16.978097,23,Credit Card
T01300,U225,I0242,Electronics,W005,9,777.11,6993.99,2024-09-15 18:21:16.978105,2,Credit Card
T01301,U286,I0622,Clothing,W008,7,132.08,924.5600000000001,2025-01-14 18:21:16.978114,16,PayPal
T01302,U204,I0114,Food,W002,1,265.11,265.11,2024-10-01 18:21:16.978119,6,Debit Card
T01303,U172,I0819,Furniture,W007,5,944.6,4723.0,2024-10-27 18:21:16.978125,9,Net Banking
T01304,U012,I0302,Electronics,W009,2,825.62,1651.24,2024-11-26 18:21:16.978130,18,PayPal
T01305,U307,I0276,Furniture,W007,6,784.01,4704.0599999999995,2024-09-16 18:21:16.978149,23,Net Banking
T01306,U121,I0096,Food,W005,7,865.91,6061.37,2024-09-24 18:21:16.978159,8,Credit Card
T01307,U433,I0294,Food,W006,2,752.11,1504.22,2025-01-03 18:21:16.978168,49,Credit Card
T01308,U244,I0701,Food,W004,6,129.38,776.28,2024-10-02 18:21:16.978174,14,Credit Card
T01309,U152,I0360,Food,W007,3,521.4,1564.1999999999998,2025-01-04 18:21:16.978179,48,Net Banking
T01310,U152,I0288,Furniture,W001,9,449.8,4048.2000000000003,2024-10-16 18:21:16.978184,21,Net Banking
T01311,U188,I0154,Electronics,W004,4,318.04,1272.16,2024-12-31 18:21:16.978191,16,PayPal
T01312,U395,I0570,Food,W003,3,835.7,2507.1000000000004,2024-10-28 18:21:16.978199,18,Credit Card
T01313,U013,I0423,Toys,W004,3,469.5,1408.5,2024-11-03 18:21:16.978209,8,PayPal
T01314,U091,I0916,Electronics,W001,2,69.69,139.38,2025-01-20 18:21:16.978217,37,Debit Card
T01315,U200,I0850,Toys,W002,9,282.22,2539.9800000000005,2024-12-18 18:21:16.978227,18,Credit Card
T01316,U074,I0050,Furniture,W009,8,236.33,1890.64,2024-11-24 18:21:16.978233,7,Credit Card
T01317,U256,I0207,Food,W007,5,888.6,4443.0,2024-12-27 18:21:16.978239,5,Debit Card
T01318,U456,I0564,Electronics,W006,9,650.96,5858.64,2025-02-11 18:21:16.978244,48,PayPal
T01319,U448,I0854,Food,W002,2,564.77,1129.54,2024-12-24 18:21:16.978249,37,Net Banking
T01320,U276,I0883,Food,W001,6,511.58,3069.48,2024-11-22 18:21:16.978255,44,Credit Card
T01321,U328,I0662,Electronics,W002,7,653.61,4575.27,2024-09-02 18:21:16.978260,20,Net Banking
T01322,U329,I0565,Food,W007,6,757.33,4543.9800000000005,2025-02-21 18:21:16.978267,28,Credit Card
T01323,U071,I0213,Food,W002,3,558.84,1676.52,2025-02-03 18:21:16.978276,33,Credit Card
T01324,U078,I0066,Clothing,W003,9,938.9,8450.1,2024-11-12 18:21:16.978285,11,Net Banking
T01325,U284,I0232,Clothing,W008,8,977.07,7816.56,2024-12-21 18:21:16.978293,38,Credit Card
T01326,U130,I0885,Electronics,W007,8,995.39,7963.12,2024-10-01 18:21:16.978299,31,Debit Card
T01327,U377,I0811,Electronics,W009,8,672.7,5381.6,2025-02-11 18:21:16.978304,5,PayPal
T01328,U043,I0850,Food,W004,9,933.29,8399.61,2024-12-09 18:21:16.978310,16,Debit Card
T01329,U008,I0663,Toys,W007,1,410.43,410.43,2024-11-07 18:21:16.978315,31,PayPal
T01330,U013,I0717,Electronics,W001,8,861.0,6888.0,2024-11-20 18:21:16.978320,7,Debit Card
T01331,U213,I0320,Food,W002,2,910.08,1820.16,2024-11-23 18:21:16.978326,37,Debit Card
T01332,U111,I0767,Toys,W007,4,905.1,3620.4,2025-01-10 18:21:16.978331,28,PayPal
T01333,U476,I0137,Clothing,W002,1,832.54,832.54,2024-12-24 18:21:16.978337,30,Credit Card
T01334,U291,I0881,Electronics,W006,6,412.53,2475.18,2025-01-25 18:21:16.978439,18,Net Banking
T01335,U023,I0647,Food,W010,1,167.32,167.32,2025-02-10 18:21:16.978474,8,Net Banking
T01336,U302,I0937,Clothing,W009,5,340.62,1703.1,2025-02-14 18:21:16.978484,27,Net Banking
T01337,U254,I0566,Furniture,W005,9,769.62,6926.58,2024-09-18 18:21:16.978492,47,Credit Card
T01338,U015,I0065,Clothing,W010,1,240.56,240.56,2025-02-18 18:21:16.978501,49,Debit Card
T01339,U130,I0514,Food,W007,9,483.49,4351.41,2024-10-28 18:21:16.978511,38,Debit Card
T01340,U061,I0132,Toys,W001,4,569.75,2279.0,2025-02-05 18:21:16.978516,39,Debit Card
T01341,U115,I0334,Furniture,W008,3,607.82,1823.46,2025-02-12 18:21:16.978522,30,Credit Card
T01342,U460,I0032,Furniture,W009,8,936.37,7490.96,2024-10-30 18:21:16.978527,18,PayPal
T01343,U320,I0868,Furniture,W005,6,664.88,3989.2799999999997,2024-11-13 18:21:16.978532,32,Credit Card
T01344,U308,I0898,Electronics,W006,7,788.44,5519.08,2024-11-02 18:21:16.978538,25,Net Banking
T01345,U420,I0872,Food,W008,9,586.06,5274.539999999999,2024-12-04 18:21:16.978543,44,Debit Card
T01346,U451,I0498,Furniture,W004,5,835.24,4176.2,2025-02-15 18:21:16.978548,0,Credit Card
T01347,U325,I0243,Clothing,W002,2,271.03,542.06,2024-10-13 18:21:16.978554,10,Credit Card
T01348,U067,I0192,Toys,W010,3,217.78,653.34,2024-10-18 18:21:16.978562,1,Credit Card
T01349,U249,I0142,Food,W008,3,927.06,2781.18,2024-09-07 18:21:16.978571,34,PayPal
T01350,U175,I0660,Clothing,W002,4,696.55,2786.2,2024-11-23 18:21:16.978580,12,Debit Card
T01351,U339,I0601,Electronics,W005,7,674.81,4723.67,2024-08-31 18:21:16.978590,38,Credit Card
T01352,U002,I0561,Furniture,W006,6,472.62,2835.7200000000003,2024-11-17 18:21:16.978597,33,Credit Card
T01353,U172,I0648,Clothing,W005,3,382.93,1148.79,2024-11-17 18:21:16.978602,33,Net Banking
T01354,U485,I0988,Food,W006,7,560.13,3920.91,2025-01-25 18:21:16.978607,34,Debit Card
T01355,U448,I0191,Clothing,W006,4,129.36,517.44,2025-01-20 18:21:16.978614,31,Credit Card
T01356,U465,I0942,Electronics,W003,8,460.17,3681.36,2024-12-23 18:21:16.978619,44,Credit Card
T01357,U334,I0149,Toys,W003,7,460.81,3225.67,2024-09-27 18:21:16.978625,11,Credit Card
T01358,U284,I0599,Furniture,W009,7,542.95,3800.6500000000005,2024-09-06 18:21:16.978630,32,Credit Card
T01359,U475,I0416,Food,W003,9,638.34,5745.06,2025-01-27 18:21:16.978636,17,Debit Card
T01360,U054,I0520,Furniture,W003,8,957.75,7662.0,2024-10-01 18:21:16.978641,4,Credit Card
T01361,U458,I0735,Furniture,W002,1,655.65,655.65,2025-01-23 18:21:16.978646,18,PayPal
T01362,U067,I0869,Furniture,W007,7,884.89,6194.23,2024-12-17 18:21:16.978652,30,Credit Card
T01363,U420,I0016,Clothing,W010,3,560.74,1682.22,2024-09-15 18:21:16.978657,26,PayPal
T01364,U102,I0808,Clothing,W010,4,630.66,2522.64,2024-09-18 18:21:16.978664,41,Debit Card
T01365,U120,I0106,Toys,W004,6,79.14,474.84000000000003,2024-11-06 18:21:16.978673,37,Credit Card
T01366,U191,I0283,Electronics,W001,5,141.93,709.6500000000001,2024-11-19 18:21:16.978681,49,Net Banking
T01367,U409,I0104,Food,W006,8,583.87,4670.96,2024-10-15 18:21:16.978690,14,PayPal
T01368,U470,I0361,Clothing,W005,2,401.76,803.52,2024-10-05 18:21:16.978696,45,PayPal
T01369,U304,I0658,Furniture,W002,5,800.82,4004.1000000000004,2025-02-09 18:21:16.978701,47,Credit Card
T01370,U423,I0035,Electronics,W006,5,547.75,2738.75,2025-02-04 18:21:16.978707,3,Net Banking
T01371,U047,I0113,Food,W001,3,883.47,2650.41,2025-02-04 18:21:16.978712,18,Net Banking
T01372,U222,I0308,Food,W003,5,972.61,4863.05,2024-08-31 18:21:16.978717,20,Credit Card
